country,mobile_subs,internet_users,fixed_internet,mobile_broadband,nri_usage,mci_afford,mci_consumer,fixed_bb,hh_mobile,hh_computer,hh_internet,ind_computer,ind_mobile,internet_gender_gap,ind_internet,mobile_cell,fixed_tel,Cost_1_GB_Share_GNICM,access_a4ai,overall_a4ai,mobile_tariffs,handset_prices,taxation,inequality,smartphone_cost,prepaid_cost,postpaid_cost,fixed_bb_cost,arpu,wireless_market_share,bb_market_share,barrier_fam,barrier_nodocs,barrier_nofunds,barrier_noneed,barrier_relig,barrier_tooexpens,barrier_toofar,barrier_trust,v2smgovfilprc,v2smgovshut,v2smgovsm,v2smgovsmalt,v2smgovsmcenprc,v2smregcon,v2smdefabu,v2smarrest,v2x_civlib,v2x_clpol,v2x_clpriv,press_freedom,access_obstacles,content_limits,user_violations,fotn_total,v2smgovdom,v2smgovab,v2smpardom,v2smparab,v2smfordom,v2smforads,v2smprivcon,v2smgovsmmon,v2smprivex,v2smregcap,v2smregapp,v2smlawpr,v2smgovcapsec,v2smpolcap,itu_gci,ncsi,v2smgovfilcap,v2smgovshutcap,gov_support,stability_integrity,products_outlets,consumer_protection,infrastructure_eiu,overall_eiu,acct,borrow,dig_pay,mm,acct_gender_gap,borrow_gender_gap,dig_pay_gender_gap,mm_gender_gap,acct_wealth_gap,borrow_wealth_gap,dig_pay_wealth_gap,mm_wealth_gap,acct_age_gap,borrow_age_gap,dig_pay_age_gap,mm_age_gap,acct_ed_gap,borrow_ed_gap,dig_pay_ed_gap,mm_ed_gap,acct_rural_gap,borrow_rural_gap,dig_pay_rural_gap,mm_rural_gap,mci_infra,mci_infra_coverage,cov_2G,cov_3G,cov_4G,mci_infra_performance,download,upload,latency,mci_infra_enabling,elect,bandwidth_gsma,servers,tlds,ixps,mci_infra_spectrum,spectrum_dd,spectrum_low,spectrum_high,mmri,mmri_auth,mmri_consumer,mmri_transact,mmri_kyc,mmri_agent,mmri_infra,copy_paste,create_pres,install_soft,move_device,move_file,new_device,sent_email,use_spreadsheet,write_program,copy_paste_gender_gap,create_pres_gender_gap,install_soft_gender_gap,move_device_gender_gap,move_file_gender_gap,new_device_gender_gap,sent_email_gender_gap,use_spreadsheet_gender_gap,write_program_gender_gap,mci_content,ict_laws,nri_enviro,v2smonex,v2smonper,v2smmefra,v2smorgviol,v2smorgavgact,v2smorgelitact,v2smcamp,v2smpolsoc,v2smpolhate,open_data,open_gov,public_laws,right_to_info,civic_part,complaint,db_score,db_trade,db_startbiz,iipd,dtri,fiscal_market,establishment,data_restrictions,trading_restrictions,tert_enroll,mgmt_school,ed_quality,stem_quality,sec_enroll,adult_lit,knowledge_jobs,internet_schools,tech_abs,inno_capacity,pct_patents,b2b_use,b2c_use,staff_training,tech_avail,ict_vision,online_services,ict_promotion,ict_gov_efficiency,e_participaton,gov_procure,ws_PC1
United States,110.20419345959,87.36,31.0592926894605,102.724878197706,5.825335490612915,67.66122862696648,89.21969752020541,35.6063374798853,NA,90.8,83.8,NA,NA,NA,87.2661128245915,123.687562436703,35.6849076219198,NA,NA,NA,58.80750352686101,84.60296789805093,65.19043669104576,57.99999930641868,99.55808,0.448120822,1.416624543,1.029483474,532.8,2574.93,1481.32,NA,NA,NA,NA,NA,NA,NA,NA,0.773,0.399,0.396,-0.444,-0.113,1.187,0.439,1.246,0.908,0.954,0.86,16.36488788,4,4,14,22,0.228,-0.657,1.025,0.809,-1.878,-2.127,-1.586,-0.713,0.712,0.139,0.726,-0.232,1.407,1.842,0.926,64.94,1.33,-0.433,NA,NA,NA,NA,NA,NA,0.9312218427658081,0.683592677116394,0.9110616445541382,NA,0.009448419842458814,0.04125461509146862,0.005775618462148629,NA,0.13366900397981493,0.3959430849808241,0.17228228081490785,NA,0.0771509457669037,0.34100215944268475,0.08140038500422253,NA,0.3158576305623778,0.576023715334282,0.30022086648575397,NA,0.0056113589245812825,-0.015278257098269023,0.011610015990759092,NA,76.50327705333952,98.78000140190125,99.90000128746033,99.00000095367432,98.00000190734863,61.414632685700354,60.18308639526367,49.32913144429525,74.73168021754215,84.56672347023266,100,64.4594244306014,100,86.35388374328613,52.28896141052246,57.65771066506253,73.44827199747694,20.833333333333336,58.39806171294642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.7888465387532,5.269015618,5.3305469426738075,1.617,2.143,-0.28,-1.128,1.105,1.592,2.207,-0.79,-1.098,65,0.73,0.62,0.7,0.8,0.77,83.99668,91.59317,92.01404,77.92,0.26,0.37,0.38,0.15,0.12,88.80857,5.698968024640157,4.8551791635072785,4.50679775783488,95.92958,NA,38.01249227049448,5.907074535109255,6.065735868882775,5.944235918916842,173.14234122238526,5.7123476965395685,6.32130018295371,5.0731498986951085,6.544355582556672,4.669832150679545,0.94488,4.775406364374033,4.73328051244189,0.92156,4.2754117769658775,NA
Taiwan,130.219797613144,83.99,31.8987882130507,66.9070200393992,5.487832798627701,NA,NA,24.1292717076209,NA,NA,NA,NA,NA,0.029723991507430967,92.78196123,123.663142331389,55.5259149489642,NA,NA,NA,NA,NA,NA,NA,96.13351557,0.319926623,1.565106709,0.545060172,230.5547,2715.69,6289.06,NA,NA,NA,NA,NA,NA,NA,NA,0.857,0.505,0.593,-0.397,1.066,1.432,0.095,1.086,0.928,0.926,0.921,24.982118410000002,NA,NA,NA,NA,0.849,0.44,0.261,0.089,-3.996,-3.274,-0.016,0.756,1.518,0.642,-0.005,0.507,2.047,1.09,NA,NA,-0.07,-0.749,NA,NA,NA,NA,NA,NA,0.9417963027954102,0.5210258364677429,0.7712246179580688,NA,0.009857776620829737,-0.2306576368612526,-0.089656804125328,NA,0.053462608132955905,0.34701700985098205,0.14146193927672865,NA,0.09869986149440392,0.7779996302144586,0.42240865658013593,NA,0.12612739386376445,0.7739208010686028,0.4494388788548056,NA,0.014560728878177703,0.20514569638625005,0.11137435483818613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.791712795626308,3.023,1.924,-1.605,-1.224,1.837,1.678,2.173,-0.002,0.488,90,NA,NA,NA,NA,NA,80.92023,94.43857,84.93691,NA,0.25,0.13,0.46,0.12,0.3,83.88,4.876813801670574,4.147568774847461,5.213891823004678,100.2352170039,98.49863465561128,33.29989969909729,5.404763131865656,5.521290427264642,4.931637552271338,NA,5.516905231625621,5.288547014565992,4.648406046472919,5.482845158352277,5.035224129392214,NA,4.930919024831962,4.967424417415838,NA,3.850857284805538,1.6774661302577107
Greece,110.264463799122,63.21,28.3604998524496,40.9758488279182,3.9815118122586384,56.00814898266936,87.88376294477955,37.6522654954085,NA,68.6,69.1,66.6,NA,0.05073431241655556,72.952094201811,115.666911798109,47.0294079800073,NA,NA,NA,67.74796389570139,64.77537155151367,13.619376718997955,67.63636502352628,97.29256601,0.635394487,0.803648935,1.389645132,127.9732,3649.02,2926.84,0.6088654398918152,0.291217178106308,0.5136191844940186,0.02135501243174076,0.044859424233436584,0.06704653054475784,0.021894779056310654,0.1091075912117958,0.487,1.321,1.379,0.55,1.515,1.882,-0.016,1.981,0.902,0.922,0.853,29.08402378,NA,NA,NA,NA,-0.231,-0.388,-0.387,-0.05,0.219,1.19,0.573,0.657,1.478,1.868,-1.349,1,0.207,2.506,0.527,58.44,0.548,1.738,NA,NA,NA,NA,NA,NA,0.854665219783783,0.11193250864744186,0.7374310493469238,NA,0.02211331179670348,0.2536226279564504,0.07081925690476812,NA,0.07466342190570888,0.6135028232350962,0.17959514185835426,NA,0.45954088718123987,0.7263694529700857,0.5165774218133925,NA,-0.022596864447010735,0.7894555517799233,0.08751975511667488,NA,0.0280852726320835,0.18016781502526039,0.06099252831384315,NA,74.09935749217158,99.18000102043152,99.90000128746033,99.00000095367432,99.00000095367432,61.55924621381258,55.65442562103271,44.31144714355469,84.71186587685034,74.64964243978268,100,60.22512132847928,80.836287595584,72.12653636932373,23.312197625637054,54.73827416970906,41.37930816759264,38.888889948527016,80.9708785845342,NA,NA,NA,NA,NA,NA,NA,51.8,26.7,22.1,49.4,56.1,42.5,NA,40.7,8.8,0,0.1328671328671329,0.24901185770750991,0.0980769230769231,0.053726169844020816,0.18336886993603416,NA,0.09579439252336436,0.46551724137931033,66.4861867138888,3.466575458,3.7894918790425987,2.11,1.41,0.516,-0.894,-0.027,0.755,1.951,-0.535,0.05,46,0.57,0.43,0.62,0.63,0.6,68.42391,95.99593,93.71659,53.2,0.24,0.33,0.31,0.23,0.1,110.16268,3.919045363113894,2.9324476697988677,4.297926352874578,108.19783,97.68686,30.59216107686217,3.9326853038274754,4.533262666763843,3.4761981601603544,10.172923972717555,4.317995772166559,4.221278824164854,3.7233514550136544,4.9860337753742066,2.925068291167767,0.60629,3.0480041054954308,3.502301389989797,0.80392,2.5788058204260484,2.7349821383105395
Italy,154.248656431979,61.96,23.5302886722669,70.901983264381,4.4263666839072515,61.87113751064648,82.70774459573227,28.0297910721427,95,64.3,71.7,61.3,91.5,0.06874189364461734,74.3871829234822,137.466947022258,33.6426098932905,NA,NA,NA,83.72100989023843,65.54515361785889,17.27462410926819,68.18181818181819,97.44417055,0.649542463,1.327786138,1.739378921,190.3021,3392.82,2704.48,NA,NA,NA,NA,NA,NA,NA,NA,1.064,1.403,1.424,1.257,1.07,1.308,1.75,2.299,0.905,0.942,0.89,24.98259179,4,6,15,25,1.422,1.77,-0.307,1.188,0.05,-0.445,0.071,1.103,1.568,0.381,-0.301,0.611,0.255,-0.411,0.837,64.94,-0.629,-0.758,NA,NA,NA,NA,NA,NA,0.9378501772880554,0.456682413816452,0.8966420888900757,NA,0.046923609508996086,0.3654243478372967,0.05221807931079727,NA,0.05374914906416817,0.29766406221223246,0.05808652580236774,NA,0.3455730799020275,0.6760616189465323,0.4493068933379519,NA,0.04461790826253159,0.304312112359955,0.08719642421216314,NA,-0.012581067799039246,0.03426896564730794,-0.016928160961946954,NA,74.82418365106578,99.60000038146973,100,100,99.00000095367432,62.761217892518516,57.18338489532471,57.51605351765951,73.58421526457134,74.24838010871713,100,54.266034214435386,87.71473169135231,75.68328857421875,16.541503369808197,56.33071073562944,62.06896225138896,28.333333333333332,64.95146015953642,NA,NA,NA,NA,NA,NA,NA,42,31,34.9,43.2,49,39.6,NA,30.7,4.3,0.11856823266219248,0.15476190476190485,0.2716049382716049,0.18867924528301885,0.14204545454545456,0.3595041322314049,NA,0.2528409090909091,0.6461538461538462,78.22583011685668,3.897758988,3.8482575223254214,0.838,0.599,-0.626,-0.451,0.944,1.634,2.053,-1.018,-1.038,47,0.61,0.58,0.59,0.69,0.58,72.85055,86.80897,100,71.35,0.24,0.28,0.11,0.31,0.25,63.45507,5.108992119317644,3.7066843105166143,4.565354970867714,102.39799,99.15498,35.615761999021494,3.9031475269392635,4.152217309881859,4.454291137148825,55.41616432122896,4.534285982807031,4.656761666630091,3.1890160898144324,5.104676012242777,3.302724396378806,0.74803,3.10379627192958,3.426380968629644,0.78431,2.8336609920758877,2.962541920144318
Hungary,118.053828318504,76.13,27.3466695888615,34.0368077753201,4.217903666941948,74.32293871496663,82.67601915345068,31.7234027013549,NA,NA,83.3,74.6,NA,0.03359173126614998,76.0743606365063,103.445171614234,31.0778090216646,NA,NA,NA,79.3499548748286,62.15445200602214,77.90353745222092,81.45454580133611,97.22739143,0.339754986,0.766571621,2.023580695,157.2171,3616.38,2455.04,0.3183732330799103,0.04268603399395943,0.4865663945674896,0.05029042437672615,0.0021091557573527098,0.5939368009567261,0.15443556010723114,0.4942740499973297,0.803,1.319,1.398,0.138,1.082,1.305,1.207,1.612,0.832,0.683,0.87,30.44078175,4,11,14,29,-0.915,-1.08,-1.92,-1.218,-2.409,-1.303,1.788,0.838,1.467,-0.117,0.407,0.042,1.625,1.003,0.812,62.34,-0.96,-0.152,NA,NA,NA,NA,NA,NA,0.7494496703147888,0.15934360027313232,0.7146030068397522,NA,0.07682760867386912,0.29298549046476724,0.07244848555496647,NA,0.15172775631148583,0.16131873112509423,0.17475047656766066,NA,0.2214595275001423,0.7497038949357312,0.1789073336651058,NA,0.3255287774829924,0.7520038984311928,0.3761982375244781,NA,0.0817762247628558,0.29397543411954025,0.10153182291606282,NA,78.74050671465143,98.07999849319458,99.00000095367432,96.49999737739563,99.19999837875366,77.81462067051937,77.66299247741699,69.29773330688477,86.48313622725638,76.18619323195514,100,58.45150613552258,91.22984347382251,75.73738098144531,12.817883491516113,53.67441159573104,41.37930816759264,38.66666475931803,78.05825705271641,NA,NA,NA,NA,NA,NA,NA,52.6,27.2,35.9,51.9,53.7,43.4,NA,37,4,0.07495429616087754,0.10763888888888894,0.33025404157043875,0.1542553191489361,0.14310344827586202,0.30813953488372087,NA,0.08785529715762289,0.7761194029850746,67.13912877536893,4.210674737,4.2052532624074495,0.767,0.29,-1.395,-0.916,2.6,1.761,1.469,-2.47,-1.01,NA,0.51,0.49,0.55,0.51,0.51,73.41584,88.19172,100,54.35,0.23,0.26,0.15,0.3,0.22,57.01672,4.068589347192686,3.158889362093521,4.002943972855399,108.19886,99.05043,35.349200156067106,4.85460601963409,4.693833429474953,3.1149213851314705,23.497447062296665,5.069695432545388,4.755139810745031,3.4070321496218856,5.146779381412349,3.4784601330757146,0.55905,3.508116848828042,3.9038341767167397,0.45098,2.9240266327988618,2.7636156838345647
Australia,131.230546848819,84.56,27.6595567302121,112.233645049259,5.381596647014418,84.2730177449006,92.82878253772253,33.7213781970646,NA,82.4,86.1,NA,NA,0.010344827586206962,86.54504885,113.578710580609,32.4923713213736,NA,NA,NA,77.723546991444593,93.5804526011149,87.49999981373549,76.90908952192827,99.58412635,0.53721421,0.083260688,1.253499823,394.6365,3784.64,2727.66,NA,NA,NA,NA,NA,NA,NA,NA,1.634,1.42,1.064,1.615,1.261,1.088,0.663,1.564,0.915,0.937,0.897,16.54625447,2,6,13,21,0.871,1.293,1.243,1.321,1.269,1.468,-0.083,1.293,-0.192,-0.497,1.017,0.676,1.58,1.379,0.89,55.84,0.712,-0.963,NA,NA,NA,NA,NA,NA,0.9951937198638916,0.6373687386512756,0.958639919757843,NA,0.006604085332062462,-0.00354720790059686,-0.006042759964036566,NA,0.0038689939593127437,0.31431058895564656,0.022691254640496813,NA,-0.003652333373394361,0.6337425837100518,0.12446517925228372,NA,-0.0032991174286785925,0.41178153487774904,0.024054964285116536,NA,0.0017529338343541014,0.07074485052425016,0.04622780051045466,NA,86.33487007872236,99.35999989509583,99.40000176429749,99.50000047683716,99.19999837875366,89.63409836529291,100,81.52172724405925,87.38056785181949,85.26597382725197,100,55.501719444684205,95.38485997948902,85.17918586730957,100,62.91722917577668,62.06896225138896,50.22222518920898,71.2621460708853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.54800321527343,4.752894137,5.247768841468728,1.47,0.797,0.562,-1.288,-0.158,-1.064,1.731,0.353,1.067,79,0.74,0.64,0.7,0.8,0.82,81.21506,96.59675,70.30122,60.88,0.23,0.25,0.28,0.25,0.15,86.55455,5.29192460608882,5.112639168787269,4.8198974689291845,137.58152,NA,44.903288284782924,6.130303035501662,5.610934440619939,4.813980949657589,76.41282874984368,5.500226386299346,5.476705184062766,4.732138911838637,5.909468857536103,4.32852830300784,0.92913,4.192773748110127,4.497266725721306,0.94117,3.3252357528196366,4.04223023489679
Slovakia,116.940134070288,79.98,21.8405274218513,59.5198632088496,4.388456798101568,70.01630882557595,83.55582725808554,27.6543944321434,NA,81.8,81.3,77.4,NA,0.0012391573729864749,80.660335563768,132.801822991835,13.253294416629,NA,NA,NA,72.0867205629445,54.81612682342529,74.99999962747097,84.72727342085405,NA,NA,NA,NA,NA,NA,NA,0.5243916511535645,0.09307342767715454,0.5428159832954407,0.038185447454452515,0.040536027401685715,0.46243369579315186,0.2008206993341446,0.20214615762233734,1.612,1.44,1.471,1.737,1.66,1.627,0.988,1.721,0.884,0.888,0.909,18.22354556,NA,NA,NA,NA,1.455,1.771,0.459,1.473,-0.146,0.827,0.844,1.907,1.581,-1.69,0.864,1.049,-0.447,-1.203,0.729,80.52,-1.891,-2.615,NA,NA,NA,NA,NA,NA,0.8418158888816833,0.296130895614624,0.815048098564148,NA,0.025621606327926746,0.166479652874951,0.021270437761758226,NA,0.11727822448486505,-0.07907754506789702,0.16587983036389076,NA,0.3906547920466485,0.6363344225647953,0.40811483783749886,NA,0.4653902709490067,0.7768450256174222,0.5125996077133396,NA,0.0032068931067021247,-0.0058105949537181284,0.004215664521854893,NA,73.25510221082016,96.39999866485596,100,94.9999988079071,95.99999785423279,66.51391207823279,60.49826622009278,53.57947031656901,85.4639996980366,80.76873871197762,100,58.077188290155,88.17822250394623,73.50193977355957,68.92115473747253,41.13590622749001,31.03448112569448,25.50000031789144,63.05825616385488,NA,NA,NA,NA,NA,NA,NA,51.4,37.5,30,61.8,63.2,39.2,71.5,41.6,4.1,NA,0.0154320987654321,0.4023323615160349,0.1350482315112541,0.07336523125996812,0.39520958083832336,NA,0.07194244604316546,0.7142857142857143,64.38107523805947,4.285279545,4.068457677945865,1.647,1.269,1.02,0.79,1.64,0.986,0.918,-0.177,0.063,47,NA,NA,NA,NA,NA,75.58542,84.81288,100,63.05,0.23,0.21,0.33,0.19,0.2,54.42859,3.829862898060038,2.7928352879572516,3.983722481244727,91.81705,99.6192,31.932630866235034,5.3166587748105005,4.806399970436871,3.8477773799171926,10.271239127845327,5.474497757078726,5.6669842179817485,3.862340433084512,5.471927450880219,3.520244292820556,0.48818,3.7587527588952945,3.80866407684133,0.62745,3.1143423121186746,3.009675094648123
Canada,81.0393164964622,87.12,35.3781697776073,54.270399562761,5.2362240237467965,74.1855372867801,85.63942921479693,38.569013977832,87.9,84.1,86.9,NA,NA,NA,91,89.2309934774145,37.4920140661405,NA,NA,NA,70.16791213642468,69.32033697764079,84.24076661467552,77.45454614812678,98.12199923,0.487472009,1.416568271,0.729913831,570.5191,2769.07,1648.16,NA,NA,NA,NA,NA,NA,NA,NA,1.429,1.375,1.408,0.934,0.189,1.823,1.736,2.069,0.926,0.953,0.923,15.68524916,2,4,9,15,1.265,1.126,1.224,1.194,0.584,-0.012,-0.4,0.717,1.501,0.65,0.163,0.843,1.378,0.49,0.892,57.14,0.307,-0.346,NA,NA,NA,NA,NA,NA,0.997268795967102,0.8282578587532043,0.9785465598106384,NA,-0.002615625188523232,0.006403250728859837,0.013160695919392961,NA,-8.510850991231641e-4,0.16166537913586174,-1.593543759893403e-4,NA,-0.003127910704648673,0.2068868200891681,0.051798259074389105,NA,0.05139866680179375,0.4532948861929241,0.1687918612772524,NA,-1.210897310768009e-4,0.05138602062873254,-0.003927262768811924,NA,80.43150084641509,99.08000111579895,99.40000176429749,99.00000095367432,99.00000095367432,83.0657266315661,100,67.88759231567383,81.30958757902447,81.5344936051768,100,60.00630434156301,94.89713348440883,84.33542251586914,50.63462257385254,47.404419005851025,46.89654794119221,0,75.14563552089865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.45353443934738,5.141727854,5.4343913727711834,2.668,1.292,0.633,-0.347,-0.241,0.234,0.712,0.989,1.707,69,0.75,0.69,0.68,0.81,0.8,79.64043,98.23581,88.35791,74.55,0.23,0.1,0.29,0.25,0.26,NA,5.7585180775593905,5.104452541049591,5.139671189636834,110.2676,NA,43.72380941681365,5.9546120059018754,5.433593588890782,4.879464244842529,89.28599723951247,5.634423956359174,5.740615120041842,4.728804558683923,6.244370575274452,4.2956798467258945,0.91338,4.528270026384774,4.693081932283391,0.82352,3.500650344999497,3.400318684647205
Switzerland,136.677398191887,87,42.472961165477,86.8238575240479,5.716752519182498,85.78145698954663,80.89633114791465,46.3309902363596,NA,NA,88.6,NA,NA,0.026402640264026462,89.68614767,129.609479015639,39.2347246431957,NA,NA,NA,90.9571721818712,82.36738046010336,90.37500005215406,78.54545593261719,99.89785021,0.134632997,0.451008553,0.680728666,443.5657,4458.59,3368.5,NA,NA,NA,NA,NA,NA,NA,NA,1.728,1.155,1.253,1.494,1.364,1.7,2.096,1.894,0.945,0.972,0.91,10.49295239,NA,NA,NA,NA,2.288,2.118,0.738,2.141,2.443,2,1.536,1.436,1.397,1.33,-0.767,-1.095,1.166,0.153,0.788,75.32,-0.417,-2.372,NA,NA,NA,NA,NA,NA,0.9842966794967651,0.6239256262779236,0.9645001888275146,NA,-0.008927564979991955,0.18625235732037804,-4.0647135025999705e-4,NA,0.016659334059736627,0.1576491273896292,0.03302009996285498,NA,0.1042461370375685,0.854963104779615,0.11850937958898619,NA,0.02620640794316442,0.29407810084192004,0.045264694112195546,NA,2.1079393315561484e-4,0.012183533496023734,0.003682942161320233,NA,82.67079224221533,99.56000089645386,100,99.00000095367432,99.90000128746033,80.20980157350239,79.19605731964111,76.02884292602539,85.40450447484066,88.4172929468221,100,61.390976489407024,100,89.29464340209961,100,55.28196455932019,41.37930816759264,38.888889948527016,82.52427969770886,NA,NA,NA,NA,NA,NA,NA,NA,49.3,62.2,57.7,61.7,NA,73.9,57,9.3,NA,0.0684931506849315,0.13622754491017955,0.13709677419354838,0.10582822085889579,NA,0.0952380952380953,0.17862838915470497,0.6546762589928058,77.43767174132955,5.117187778,5.527558762024057,1.348,1.164,2.046,2.099,-1.307,-1.261,1.768,-0.576,1.565,36,NA,NA,NA,NA,NA,76.61864,88.44104,96.05693,100,0.22,0.17,0.44,0.25,0.03,56.26816,6.25660331566017,6.132109661369057,5.938561199428318,96.22566,NA,52.082919836806695,5.924005611793144,6.047834169203885,6.0113206353220905,309.4461775399958,6.008010984300734,5.720899082397247,5.738173316742157,6.416862758556446,4.535911666763413,0.50393,4.8195082717842155,4.9012705382767265,0.37254,4.005452329128772,4.053684346772479
Finland,139.663896204958,92.38,32.3046012517321,138.471647913097,5.840677397275179,76.47195445091435,91.69801519186541,31.4527133714412,NA,87.2,88.9,92.9,NA,0.028824833702882576,88.8899599985585,132.184690622637,5.84871987275503,NA,NA,NA,79.67932012346054,70.0150728225708,70.00000067055225,87.81818216497248,97.85751975,0.542970258,0.094210753,0.876639139,211.3204,3336.06,2741.86,NA,NA,NA,NA,NA,NA,NA,NA,2.034,1.447,1.447,0.673,1.617,2.051,2.346,2.285,0.939,0.949,0.926,7.900013541,NA,NA,NA,NA,2.578,2.372,1.251,1.051,0.279,0.995,1.164,1.329,1.548,-0.132,1.467,0.944,0.726,0.201,0.856,79.22,-0.644,-0.662,NA,NA,NA,NA,NA,NA,0.9978541731834412,0.5420467257499695,0.9830278158187866,NA,0.004137277603149414,0.07434403364924877,0.015877351278406674,NA,0.005366504192352295,0.3496457088547058,0.0072687452117657075,NA,-0.0024216862538788296,0.4584947186496569,0.040109223674570094,NA,0.007937848567962646,0.5713368305645736,0.051233510047345644,NA,0.0016075296804921267,0.04861406405407501,-0.0021628658411990444,NA,83.70351601083956,99.59800004959106,99.98999834060669,99.00000095367432,100,71.2796846188997,64.48452472686768,62.71129608154297,86.64323304828845,86.18308320400979,100,61.49251137373227,95.6075963874212,79.4204330444336,90.53050875663757,76.01796984745194,82.75861633518528,39.61111386617025,88.15534206681288,NA,NA,NA,NA,NA,NA,NA,72.2,41.6,59.8,62.3,61.3,65.8,NA,46.7,9.3,NA,0.13278008298755198,0.17453505007153078,NA,NA,0.25770653514180014,NA,0.1777378815080791,0.5511811023622046,79.07643544092564,5.301181585,5.575830838500048,2.148,1.561,1.889,-0.714,1.296,2.634,1.952,2.27,1.764,69,0.76,0.7,0.71,0.83,0.79,80.17834,93.46643,92.43626,60.97,0.22,0.21,0.19,0.33,0.16,91.06579,5.4412351560111,5.7140765084160705,6.115776017217925,143.21856,NA,45.20676691729324,5.96279462949194,5.837878994030898,5.633380958769056,289.525014976809,5.938878838702886,5.102831500467628,5.214127327215792,6.600815677161169,4.773417552793869,0.77165,4.722646465686836,4.957936619267319,0.70588,3.8232022678009185,3.5462442728148345
Belgium,114.269957521343,85,35.9929094560327,57.7879602527543,5.2355725269102775,73.77603187479755,90.00741980960478,39.2168628634742,NA,85.1,87.3,85.4,97.3,0.031076581576026607,88.6550642753316,103.438824933736,35.7559079819177,NA,NA,NA,69.70823071219704,70.92399597167969,73.75000081956387,84.18181852860884,98.77387536,0.808966842,0.508253759,0.889863527,306.7401,3407.74,3699.8,NA,NA,NA,NA,NA,NA,NA,NA,2.125,1.415,1.479,1.181,1.054,1.964,1.988,2.229,0.942,0.953,0.928,11.06520887,NA,NA,NA,NA,1.493,1.749,0.649,1.171,1.138,0.33,1.419,0.665,1.518,1.063,-0.19,0.75,0.677,-0.071,0.814,68.83,0.679,-1.101,NA,NA,NA,NA,NA,NA,0.9863831996917725,0.4832521378993988,0.970612108707428,NA,-0.0037409233915630794,0.182355109987801,0.003394983227381486,NA,-0.0036910230291951015,0.1750143805444255,0.013780783011082461,NA,0.050189189138898145,0.46900056303310605,0.128020682186919,NA,-0.011738231586112789,0.5555454684851182,0.08573905274226641,NA,-0.00449223881614361,-0.018954131514831316,-0.00871214244951646,NA,82.69203245752597,100,100,100,100,82.9032552172566,87.481842041015625,75.03831227620442,86.18961133454975,86.2845871694025,100,65.5624933051434,88.71946392619829,82.0016860961914,100,52.82069229234246,41.37930816759264,38.00000190734863,76.00000924416014,NA,NA,NA,NA,NA,NA,NA,65.3,33.6,42.9,55.8,69.7,44.3,77.5,44.4,9,0.012176560121765557,0.1460055096418732,0.23214285714285712,0.10034013605442176,0.02127659574468085,0.2559055118110236,NA,0.14613778705636743,0.676470588235294,76.89748265472215,4.591415308,5.144846225832266,1.092,1.322,0.545,-0.687,0.512,0.248,2.069,0.086,1.127,52,0.7,0.56,0.7,0.79,0.74,74.98904,92.32017,100,72.06,0.22,0.21,0.33,0.19,0.15,72.30957,6.047618865966797,5.466205543695494,6.031975373556447,163.10101,NA,46.195664135578305,5.6156701716341715,5.635132921969604,5.273325502410416,107.02698837681193,5.695413365474968,5.294792798508046,5.1562434521756435,6.192943169349848,4.252946583060331,0.67716,4.352774462588998,4.3665346411771555,0.62745,3.468331399074821,3.400318684647205
