country,internet_m,internet_f,acct,acct_ed,acct_f,acct_labor,acct_m,acct_nolabor,acct_old,acct_poor,acct_rich,acct_rural,acct_uned,acct_young,barrier_fam,barrier_nodocs,barrier_nofunds,barrier_noneed,barrier_relig,barrier_tooexpens,barrier_toofar,barrier_trust,borrow,borrow_ed,borrow_f,borrow_labor,borrow_m,borrow_nolabor,borrow_old,borrow_poor,borrow_rich,borrow_rural,borrow_uned,borrow_young,dig_pay,dig_pay_ed,dig_pay_f,dig_pay_labor,dig_pay_m,dig_pay_nolabor,dig_pay_old,dig_pay_poor,dig_pay_rich,dig_pay_rural,dig_pay_uned,dig_pay_young,mm,mm_ed,mm_f,mm_labor,mm_m,mm_nolabor,mm_old,mm_poor,mm_rich,mm_rural,mm_uned,mm_young,urban,acct_urban,borrow_urban,dig_pay_urban,mm_urban
Georgia,0.655,0.626,0.6123044490814209,0.6483153104782104,0.6361225843429565,0.6977903842926025,0.5849179029464722,0.5487865805625916,0.6687729358673096,0.46120503544807434,0.7125710844993591,0.5506837964057922,0.3411446511745453,0.30738353729248047,0.3452591300010681,0.37241435050964355,0.530476450920105,0.02045212872326374,0.02595696784555912,0.2809542119503021,0.056272946298122406,0.20143695175647736,0.27443602681159973,0.29788023233413696,0.23404887318611145,0.4135042130947113,0.3208739459514618,0.17110534012317657,0.3087579309940338,0.2326357364654541,0.3021738529205322,0.23849153518676758,0.10182765871286392,0.08910300582647324,0.5295394062995911,0.5629503130912781,0.5487589836120605,0.6197165846824646,0.5074403285980225,0.4625358283519745,0.5796824097633362,0.38143986463546753,0.627815306186676,0.4543915390968323,0.2771315574645996,0.258774995803833,0.022010216489434242,0.02498672530055046,0.00846682395786047,0.03906075283885002,0.03758268058300018,0.00934129860252142,0.021434741094708443,0.008009389042854309,0.03130089119076729,0.022039303556084633,0,0.025117695331573486,0.58632,0.6557811027839281,0.2997967808287927,0.58256023060106,0.0219896940141103
Germany,0.9,0.8420000000000001,0.9914118647575378,0.9929906129837036,0.9919924736022949,0.9918498992919922,0.9907892942428589,0.9906527400016785,0.9951485991477966,0.9812226891517639,0.99815833568573,0.9877500534057617,1,0.9703092575073242,NA,NA,NA,NA,NA,NA,NA,NA,0.5462749600410461,0.5637653470039368,0.502930760383606,0.6405124068260193,0.5927490592002869,0.3829692602157593,0.59586101770401,0.41635727882385254,0.6322964429855347,0.5185327529907227,0.22985029220581055,0.26624739170074463,0.9775817394256592,0.982711911201477,0.9783198237419128,0.9850819110870361,0.9767903089523315,0.9645844101905823,0.9855610728263855,0.9602383375167847,0.9890651702880859,0.9723865389823914,0.9070807099342346,0.932519793510437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77312,0.9924864608868462,0.5544161954709631,0.9791063243239526,NA
Greece,0.7490000000000001,0.711,0.854665219783783,0.8497610092163086,0.8453689813613892,0.9112808108329773,0.8644856214523315,0.7883663773536682,0.9079204797744751,0.8151774406433105,0.8809523582458496,0.8306617140769958,0.8689629435539246,0.4906938970088959,0.6088654398918152,0.291217178106308,0.5136191844940186,0.02135501243174076,0.044859424233436584,0.06704653054475784,0.021894779056310654,0.1091075912117958,0.11193250864744186,0.14120295643806458,0.09605933725833893,0.15634094178676605,0.12870076298713684,0.05992873013019562,0.12337078154087067,0.057314418256282806,0.1482919454574585,0.0917658731341362,0.02972949855029583,0.0337580144405365,0.7374310493469238,0.7550857663154602,0.7110760807991028,0.8232920169830322,0.7652720808982849,0.636884868144989,0.7894870638847351,0.6517735123634338,0.794453501701355,0.6924532651901245,0.6890008449554443,0.38165587186813354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7905800000000001,0.8610236075056015,0.11727453198372215,0.749345400276769,NA
Haiti,NA,NA,0.28188949823379517,0.3576202094554901,0.27138233184814453,0.37546780705451965,0.29304105043411255,0.1754692792892456,0.3165811002254486,0.14784744381904602,0.371188759803772,0.2728075385093689,0.1582563817501068,0.21857406198978424,0.08394483476877213,0.1832112818956375,0.3370397984981537,0.011372010223567486,0.039036624133586884,0.20199604332447052,0.08845462650060654,0.10098177939653397,0.1285964995622635,0.17425906658172607,0.13436926901340485,0.17852748930454254,0.1224696934223175,0.07181339710950851,0.15820884704589844,0.040465500205755234,0.18730968236923218,0.12718503177165985,0.05405071750283241,0.07455122470855713,0.27521249651908875,0.35399720072746277,0.2536691725254059,0.35908401012420654,0.2980771064758301,0.17983116209506989,0.29120296239852905,0.15038740634918213,0.35837143659591675,0.25367113947868347,0.14659364521503448,0.24602845311164856,0.13517189025878906,0.17878390848636627,0.11300607025623322,0.2036694437265396,0.15869715809822083,0.05727430060505867,0.14335733652114868,0.06508070975542068,0.18186688423156738,0.10591166466474533,0.06397369503974915,0.12023269385099411,0.55278,0.2892371483440703,0.12973843057516873,0.2926402719371756,0.15884452329574453
Hong Kong,0.91,0.88,0.9528325796127319,0.9665769934654236,0.9470242261886597,0.9776037335395813,0.9599282145500183,0.9122256636619568,0.9638947248458862,0.923735499382019,0.97219085693359375,0.9369138479232788,0.8705919981002808,0.8796600699424744,NA,NA,NA,NA,NA,NA,NA,NA,0.6205994486808777,0.6871636509895325,0.5955686569213867,0.7217198014259338,0.6511777639389038,0.4548347592353821,0.6595842242240906,0.43601706624031067,0.743401825428009,0.5780725479125977,0.2223089337348938,0.3248869776725769,0.8451143503189087,0.8950459957122803,0.834804892539978,0.9264216423034668,0.8577086329460144,0.711828887462616,0.8561895489692688,0.7493609189987183,0.9088189601898193,0.8202848434448242,0.546345591545105,0.761884331703186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.9528325796127319,0.6205994486808777,0.8451143503189087,NA
Hungary,0.774,0.748,0.7494496703147888,0.8277485370635986,0.7215752005577087,0.8880470395088196,0.7816256284713745,0.5654500722885132,0.7717927098274231,0.6766965389251709,0.7977350950241089,0.6881625056266785,0.55829256772995,0.6008718609809875,0.3183732330799103,0.04268603399395943,0.4865663945674896,0.05029042437672615,0.0021091557573527098,0.5939368009567261,0.15443556010723114,0.4942740499973297,0.15934360027313232,0.2038993388414383,0.13363751769065857,0.2266589254140854,0.189016655087471,0.06997688859701157,0.17639784514904022,0.1428302377462387,0.1703033596277237,0.11250049620866776,0.05056624114513397,0.04415169358253479,0.7146030068397522,0.8023082613945007,0.6896007657051086,0.8775550723075867,0.7434635758399963,0.4982704818248749,0.7317954301834106,0.6339178085327148,0.7681528925895691,0.6420480608940125,0.5004813075065613,0.6008718609809875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71351,0.7740578184998131,0.1781521395836234,0.7437354176875259,NA
Iceland,0.986,0.9940000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,0.42200000000000004,0.374,0.4839205741882324,0.6183483600616455,0.5113754868507385,0.5258765816688538,0.45520955324172974,0.41135233640670776,0.4942939877510071,0.360266774892807,0.5662403702735901,0.46688076853752136,0.3359803259372711,0.4500146210193634,0.2919573485851288,0.2638833522796631,0.7212860584259033,0.01688537932932377,0.05244474485516548,0.31738317012786865,0.32964640855789185,0.0803736224770546,0.18444176018238068,0.23100779950618744,0.17531409859657288,0.22632716596126556,0.19398702681064606,0.11199560016393661,0.21542032063007355,0.13328120112419128,0.2185007631778717,0.19913126528263092,0.1331949681043625,0.08318666368722916,0.3460826277732849,0.47820329666137695,0.35489359498023987,0.3850642740726471,0.3368685245513916,0.2786588966846466,0.34188804030418396,0.21458831429481506,0.4336220622062683,0.33432039618492126,0.2006813883781433,0.3597927987575531,0.031239157542586327,0.05578864738345146,0.02734140306711197,0.033320486545562744,0.035315245389938354,0.027639232575893402,0.025949867442250252,0.016765648499131203,0.040874578058719635,0.03048704005777836,0.004221989773213863,0.04852748289704323,0.55325,0.4976802365008491,0.17257996821936794,0.3555806430685428,0.031846493261227016
Iran,0.738,0.662,0.9335627555847168,0.9405654072761536,0.9132814407348633,0.9657048583030701,0.9546926617622375,0.9048656821250916,0.9403422474861145,0.9234251976013184,0.9402825832366943,0.9436143636703491,0.8984483480453491,0.9145815372467041,NA,NA,NA,NA,NA,NA,NA,NA,0.2780919075012207,0.3042711317539215,0.2805919945240021,0.3243129253387451,0.2754872143268585,0.2368248999118805,0.3142537772655487,0.23297573626041412,0.3079978823661804,0.2682740092277527,0.1752328723669052,0.17684544622898102,0.8976847529411316,0.9118127226829529,0.8452277183532715,0.9472554922103882,0.9523365497589111,0.853426992893219,0.9108996987342834,0.8772046566009521,0.9112603068351746,0.9084613919258118,0.8413999080657959,0.8606853485107422,0.2629660964012146,0.3053608536720276,0.22024737298488617,0.3320675492286682,0.3074721693992615,0.2012709677219391,0.23637154698371887,0.2036500722169876,0.3022846579551697,0.22703030705451965,0.0835387334227562,0.3374257981777191,0.74898,0.9301939678178133,0.2813823676264656,0.8940729716947239,0.27500994515793353
Iraq,0.983,0.512,0.20325517654418945,0.2534710466861725,0.1853886842727661,0.20377376675605774,0.22109955549240112,0.20228756964206696,0.2279984951019287,0.1676710546016693,0.22696572542190552,0.18559670448303223,0.16880761086940765,0.14332447946071625,0.09996677190065384,0.2514297664165497,0.7663381695747375,0.022896118462085724,0.1260230392217636,0.45888692140579224,0.2638431191444397,0.2568585276603699,0.030542002990841866,0.06792382150888443,0.028337759897112846,0.03785286098718643,0.03274352103471756,0.016901040449738503,0.03195371478796005,0.01522931270301342,0.04074521362781525,0.026711443439126015,0.010635924525558949,0.027693724259734154,0.1905851513147354,0.22524239122867584,0.15447963774204254,0.19194962084293365,0.22664599120616913,0.18803925812244415,0.2140795886516571,0.14815811812877655,0.21885529160499573,0.184612438082695,0.16442321240901947,0.13657481968402863,0.04214755445718765,0.044737182557582855,0.014261443167924881,0.058904197067022324,0.06999915838241577,0.01088218204677105,0.045351121574640274,0.029643524438142776,0.05047928914427757,0.03120947629213333,0.036141883581876755,0.03511912748217583,0.70473,0.21065377891034087,0.032146942923631926,0.19308761755857995,0.046730424974684555
Ireland,0.833,0.857,0.9534045457839966,0.961958646774292,0.9530704021453857,0.9651670455932617,0.9537540078163147,0.9277946352958679,0.9754946827888489,0.929394006729126,0.9694106578826904,0.9500254988670349,0.8423674702644348,0.837476909160614,NA,NA,NA,NA,NA,NA,NA,NA,0.5060963034629822,0.523571252822876,0.4824923872947693,0.5687959790229797,0.5307834148406982,0.3695833683013916,0.5561337471008301,0.4100470542907715,0.5701256394386292,0.46071115136146545,0.19690988957881927,0.23603381216526031,0.9353396892547607,0.9441726207733154,0.9341518878936768,0.951627254486084,0.9365819692611694,0.8998774886131287,0.9594419598579407,0.8919044137001038,0.9642949104309082,0.9270941615104675,0.8173030614852905,0.8085866570472717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6317,0.955374631235187,0.5325572050285807,0.9401470786298174,NA
Israel,0.83,0.802,0.9281496405601501,0.9301255345344543,0.9370038509368896,0.98610520362854,0.9189485311508179,0.7683560252189636,0.9887471795082092,0.8569011688232422,0.9755430817604065,0.8906599879264832,0.8829243779182434,0.7028388977050781,NA,NA,NA,NA,NA,NA,NA,NA,0.7884261608123779,0.7970097661018372,0.7850424647331238,0.8837423324584961,0.7919424772262573,0.5256226658821106,0.8812829852104187,0.6752873659133911,0.863684356212616,0.7289401888847351,0.5983801484107971,0.4431706368923187,0.9084851145744324,0.9116341471672058,0.9182828068733215,0.978614866733551,0.8983035087585449,0.7151250243186951,0.9775609374046326,0.8166084885597229,0.9696000218391418,0.8610202074050903,0.8378764986991882,0.6516507863998413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9241800000000001,0.9312253027284341,0.7933064075084262,0.9123791495693246,NA
Italy,0.7709999999999999,0.718,0.9378501772880554,0.9630515575408936,0.9162443280220032,0.9616475701332092,0.9613545536994934,0.9003956317901611,0.9765738248825073,0.9063109159469604,0.9577913880348206,0.9496493339538574,0.9200822114944458,0.639096200466156,NA,NA,NA,NA,NA,NA,NA,NA,0.456682413816452,0.5398710370063782,0.35795480012893677,0.5401706695556641,0.5640853047370911,0.3252806067466736,0.49479085206985474,0.3625466525554657,0.5162011981010437,0.44103237986564636,0.3755817413330078,0.16028174757957458,0.8966420888900757,0.9422226548194885,0.8735896348953247,0.940582275390625,0.9217200875282288,0.8274847269058228,0.9453665018081665,0.8639993071556091,0.9172809720039368,0.9118205904960632,0.8600642085075378,0.5206068158149719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.70438,0.9328982100352312,0.46325054896585594,0.8902718503189039,NA
Jamaica,0.512,0.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,0.9390000000000001,0.897,0.9824339151382446,0.9949116110801697,0.9806467294692993,0.9907019734382629,0.9845735430717468,0.9663607478141785,0.9923911690711975,0.9753993153572083,0.9871212244033813,0.9726417064666748,0.9143133759498596,0.8666759133338928,NA,NA,NA,NA,NA,NA,NA,NA,0.5410746335983276,0.5989910364151001,0.5489552617073059,0.6448309421539307,0.5316398739814758,0.3393714427947998,0.5609882473945618,0.47531360387802124,0.5848928093910217,0.47567489743232727,0.1960647851228714,0.31125685572624207,0.9534233808517456,0.9767150282859802,0.9578152894973755,0.9806938171386719,0.9481652975082397,0.9004094004631042,0.9689643979072571,0.9343575239181519,0.9661273956298828,0.9322736859321594,0.8383547067642212,0.7726950645446777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91616,0.9833300236509765,0.5470595203868335,0.9553588401842401,NA
Kazakhstan,0.8,0.779,0.5869753360748291,0.6447054147720337,0.6028655171394348,0.6790781617164612,0.5689526200294495,0.45764485001564026,0.6605122089385986,0.4880588948726654,0.6526224613189697,0.5671518445014954,0.2964361906051636,0.3685295283794403,0.3649536669254303,0.1119932234287262,0.34697166085243225,0.15398144721984863,0.036719128489494324,0.18347589671611786,0.12260095775127411,0.14871788024902344,0.2820090353488922,0.3107110261917114,0.2657352685928345,0.38363632559776306,0.300466924905777,0.1393042951822281,0.31267058849334717,0.2526560127735138,0.30148953199386597,0.2851840853691101,0.13756009936332703,0.19092702865600586,0.5387411117553711,0.5881485939025879,0.5563090443611145,0.6348906755447388,0.5188153982162476,0.40372809767723083,0.6053916215896606,0.44015902280807495,0.6041662693023682,0.5305320024490356,0.2900872528553009,0.34075167775154114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57428,0.6016707056377595,0.2796553362916254,0.5448266136253529,NA
Kenya,NA,NA,0.5571795105934143,0.718009352684021,0.4696480333805084,0.6123602986335754,0.6549579501152039,0.3190176486968994,0.5905449390411377,0.373052716255188,0.6793100833892822,0.5503908395767212,0.3291357755661011,0.48447102308273315,0.12201755493879318,0.2952379286289215,0.8098979592323303,0.018201567232608795,0.03659094497561455,0.40382876992225647,0.333763062953949,0.22044529020786285,0.19238239526748657,0.2639520764350891,0.1383097767829895,0.21721264719963074,0.2527850568294525,0.08521433174610138,0.2142266482114792,0.13216641545295715,0.23232340812683105,0.1919056922197342,0.09090235084295273,0.14478035271167755,0.7896280288696289,0.8969399929046631,0.746849000453949,0.8456859588623047,0.8374149799346924,0.5476804971694946,0.8063693046569824,0.6630731225013733,0.8735713958740234,0.7868373990058899,0.6374683976173401,0.753146231174469,0.7293168306350708,0.8389471173286438,0.6938014030456543,0.7783570885658264,0.7689898610115051,0.5176575779914856,0.7429749965667725,0.5936466455459595,0.8193062543869019,0.7258549332618713,0.5738699436187744,0.6995534896850586,0.27030000000000004,0.5755061596532771,0.19366929949961717,0.7971615938402922,0.7386625447054505
South Korea,0.971,0.946,0.9485101103782654,0.9679564833641052,0.9468531012535095,0.9816944003105164,0.9501789808273315,0.8942062258720398,0.9648531675338745,0.9214916825294495,0.9665214419364929,0.9035789370536804,0.832835853099823,0.8728975653648376,NA,NA,NA,NA,NA,NA,NA,NA,0.6315829753875732,0.6783023476600647,0.6616255640983582,0.7447934746742249,0.6013261079788208,0.4463212788105011,0.7454836368560791,0.5563816428184509,0.6817144155502319,0.5733067393302917,0.3584181070327759,0.07690398395061493,0.9236214756965637,0.9546598196029663,0.9225059747695923,0.9745635986328125,0.9247449040412903,0.8402579426765442,0.9536175727844238,0.8917964696884155,0.9448369145393372,0.8803737163543701,0.7391090393066406,0.780803382396698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81459,0.958736959279076,0.6448473131861966,0.933465160322739,NA
Kosovo,0.899,0.89,0.5227339863777161,0.6509769558906555,0.43718069791793823,0.6397559642791748,0.6114765405654907,0.4402908384799957,0.5901699066162109,0.4433331787586212,0.5755059719085693,0.5018109083175659,0.4207022786140442,0.356076180934906,0.47639304399490356,0.2157890498638153,0.5008088946342468,0.06125989556312561,0.06774135679006577,0.42413604259490967,0.22374384105205536,0.1497039496898651,0.14679169654846191,0.23646073043346405,0.10482293367385864,0.23981858789920807,0.19032499194145203,0.08125334978103638,0.1798664629459381,0.07968544214963913,0.19139239192008972,0.1336856186389923,0.07537993043661118,0.06505236029624939,0.3864515721797943,0.4711631238460541,0.2935130298137665,0.48259395360946655,0.4828547239303589,0.3187183141708374,0.45374685525894165,0.3019009232521057,0.4426462948322296,0.36457037925720215,0.31890037655830383,0.22014132142066956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.552705785486132,0.5396666330260512,0.15739819457655402,0.4041596028499072,NA
Kuwait,0.995,0.998,0.7984015345573425,0.8161396980285645,0.7346301078796387,0.8394081592559814,0.8330652117729187,0.6420713663101196,0.8130901455879211,0.7080115675926208,0.8580817580223083,0.6090865731239319,0.27793875336647034,0.7020686864852905,0.43626734614372253,0.2380077987909317,0.6581774353981018,0.028346234932541847,0.02563149482011795,0.3078185021877289,0.0686584934592247,0.058884069323539734,0.28451278805732727,0.29420942068099976,0.25518062710762024,0.310588002204895,0.3004566431045532,0.18510590493679047,0.2997375726699829,0.18699057400226593,0.3489021360874176,0.026017574593424797,0,0.18466369807720184,0.7482969164848328,0.7653154730796814,0.6743624806404114,0.7922981381416321,0.7884848117828369,0.5805503726005554,0.7772702574729919,0.6588039994239807,0.8073849081993103,0.49786660075187683,0.2489490956068039,0.5582801699638367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.7984015345573425,0.28451278805732727,0.7482969164848328,NA
Latvia,0.831,0.84,0.9322247505187988,0.9721028208732605,0.9254243969917297,0.9801203012466431,0.9407851696014404,0.8516068458557129,0.9536176919937134,0.8852410316467285,0.9634153842926025,0.921902060508728,0.7938807606697083,0.7569943070411682,NA,NA,NA,NA,NA,NA,NA,NA,0.18994303047657013,0.2125733643770218,0.19124209880828857,0.2667078673839569,0.18830770254135132,0.06073236092925072,0.20309066772460938,0.14197613298892975,0.22178636491298676,0.1910380721092224,0.1097135990858078,0.08334304392337799,0.9092003703117371,0.9586979746818542,0.9215099215507507,0.9592662453651428,0.8937046527862549,0.8249293565750122,0.9309383630752563,0.8498042225837708,0.9486311078071594,0.8871814608573914,0.7362262606620789,0.731040358543396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68142,0.9370508527515016,0.18943107256026245,0.9194947323409782,NA
Lithuania,0.795,0.799,0.8288384675979614,0.8725314140319824,0.8101387023925781,0.9635565876960754,0.8512188792228699,0.6356484889984131,0.8624645471572876,0.7793441414833069,0.8617379665374756,0.847745418548584,0.6133204698562622,0.6376556754112244,0.36677008867263794,0.16468927264213562,0.24895179271697998,0.13139048218727112,0.03379906341433525,0.16215968132019043,0.09341351687908173,0.24001750349998474,0.2067069262266159,0.22580461204051971,0.19480334222316742,0.2774128019809723,0.22095346450805664,0.10531248152256012,0.21060426533222198,0.1640268713235855,0.23507684469223022,0.15337936580181122,0.08872098475694656,0.18454831838607788,0.7759807109832764,0.8235951662063599,0.7607724666595459,0.9269525408744812,0.7941824197769165,0.5594824552536011,0.8078010678291321,0.703894853591919,0.8238970637321472,0.7869244813919067,0.5393868684768677,0.5950642824172974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67679,0.8198092035474425,0.23217420677878295,0.7707543689365951,NA
Luxembourg,0.981,0.96,0.98767852783203125,0.9937066435813904,0.9817748665809631,0.9985725283622742,0.9934699535369873,0.9677826166152954,0.9945806264877319,0.9831727147102356,0.9906471967697144,0.9893606901168823,0.9572688937187195,0.9468702077865601,NA,NA,NA,NA,NA,NA,NA,NA,0.7215025424957275,0.7461863160133362,0.6967553496360779,0.7542890310287476,0.7457790970802307,0.6616237759590149,0.7608299255371094,0.6569468975067139,0.7640350461006165,0.7188516855239868,0.5878545641899109,0.4889795780181885,0.9830752611160278,0.9917740821838379,0.9817748665809631,0.9938991069793701,0.9843509197235107,0.9633074402809143,0.9910499453544617,0.9715825915336609,0.9906471967697144,0.9829097390174866,0.9392590522766113,0.9359249472618103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90981,0.9875117740961186,0.7217653235052585,0.9830916694189343,NA
Macao,0.838,0.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malawi,0.175,0.055,0.22991284728050232,0.3921930491924286,0.176859050989151,0.2616744339466095,0.2879002094268799,0.11900489032268524,0.2421107441186905,0.14529800415039062,0.2860378324985504,0.21207982301712036,0.16561445593833923,0.21287818253040314,0.06211487576365471,0.36221230030059814,0.81346195936203,0.012877129018306732,0.025709401816129684,0.278782457113266,0.16341905295848846,0.15265239775180817,0.08599922806024551,0.10690974444150925,0.08155449479818344,0.09608745574951172,0.09085728228092194,0.050772231072187424,0.097251757979393,0.07875099033117294,0.0908069759607315,0.08863933384418488,0.0786677673459053,0.06898234784603119,0.2761244475841522,0.47442588210105896,0.2467731088399887,0.31709492206573486,0.308205246925354,0.13306012749671936,0.28202831745147705,0.1658959984779358,0.34923896193504333,0.25910821557044983,0.2013055384159088,0.26958224177360535,0.20302832126617432,0.38458210229873657,0.17990608513355255,0.23256997764110565,0.22830072045326233,0.09987208992242813,0.20258775353431702,0.1039375364780426,0.2687551975250244,0.19046461582183838,0.1362190544605255,0.20582638680934906,0.16937000000000002,0.31737015934221907,0.07305153326592805,0.3595760198669745,0.2646436643211945
Malaysia,0.835,0.787,0.8513002991676331,0.8739628195762634,0.8208857178688049,0.8871365785598755,0.8786081075668335,0.7600004076957703,0.856462836265564,0.801790714263916,0.8840094804763794,0.807929277420044,0.6999015808105469,0.8372774124145508,0.5427664518356323,0.24185317754745483,0.48960936069488525,0.01955997757613659,0.11013029515743256,0.37676623463630676,0.31233930587768555,0.28289785981178284,0.2335996925830841,0.24642041325569153,0.20642565190792084,0.24877068400382996,0.2579980194568634,0.19494867324829102,0.24123121798038483,0.16167858242988586,0.28111532330513,0.15714572370052338,0.13205939531326294,0.21287034451961517,0.7041956782341003,0.7409449815750122,0.6421659588813782,0.7544094324111938,0.7598893046379089,0.5762665271759033,0.6996778845787048,0.6143282055854797,0.7635678052902222,0.6384286880493164,0.5382431745529175,0.7164672017097473,0.10876332968473434,0.1121198982000351,0.08742344379425049,0.1342691034078598,0.12792342901229858,0.04378250241279602,0.08871187269687653,0.09737443923950195,0.11628755927085876,0.08218519389629364,0.07994280755519867,0.16322869062423706,0.76036,0.864969392296667,0.25769542237294263,0.7249232303513627,0.11713986771979921
Malta,0.813,0.815,0.9736291170120239,0.9731976389884949,0.9696466326713562,0.9825831651687622,0.977760374546051,0.9599545001983643,0.9734600782394409,0.9465633630752563,0.9915266036987305,0.9712512493133545,0.9772866368293762,0.9745380878448486,NA,NA,NA,NA,NA,NA,NA,NA,0.4323025941848755,0.466215044260025,0.40606260299682617,0.5479052066802979,0.45952290296554565,0.2557549476623535,0.4361443817615509,0.2781710624694824,0.534223735332489,0.3943365812301636,0.13197630643844604,0.4095853865146637,0.8882890939712524,0.9141019582748413,0.8577348589897156,0.9464349150657654,0.9199848771095276,0.7994892001152039,0.8770270943641663,0.8075829744338989,0.9416569471359253,0.8826071619987488,0.6594518423080444,0.9517586827278137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94612,0.9737645327220864,0.4344646970661167,0.888612670784636,NA
Mauritius,0.609,0.564,0.8949471712112427,0.9074790477752686,0.8663590550422668,0.9424548149108887,0.92493736743927,0.805748701095581,0.9198485016822815,0.8570780158042908,0.9201517701148987,0.8915141224861145,0.8746715784072876,0.7943992614746094,0.504950761795044,0.3224380612373352,0.47186917066574097,0.028980862349271774,0.09858418256044388,0.23644095659255981,0.07347965985536575,0.11216873675584793,0.22877587378025055,0.27810901403427124,0.1457846760749817,0.29591435194015503,0.31583720445632935,0.1027192771434784,0.25142809748649597,0.13154828548431396,0.2934875786304474,0.2087375521659851,0.15485937893390656,0.13730955123901367,0.6851180791854858,0.7174128293991089,0.6030575037002563,0.7633283138275146,0.7712031006813049,0.5382735729217529,0.7205204963684082,0.5851357579231262,0.7516632676124573,0.6688893437385559,0.641025722026825,0.542168378829956,0.05626937001943588,0.0757911428809166,0.04672697186470032,0.07565510272979736,0.06627975404262543,0.01987147331237793,0.04951971769332886,0.03894861415028572,0.06779754161834717,0.05601687729358673,0.026704911142587662,0.08352348953485489,0.40793,0.8999299014803738,0.25785951332173596,0.7086724816468488,0.05663583820807978
Mexico,0.6729999999999999,0.644,0.3544039726257324,0.41550949215888977,0.326923668384552,0.4065687656402588,0.3858237862586975,0.2588155269622803,0.3764858543872833,0.24631163477897644,0.42348912358283997,0.27919599413871765,0.2429918795824051,0.2894825041294098,0.24163471162319183,0.2634436786174774,0.5714574456214905,0.00962086208164692,0.056812893599271774,0.5145325660705566,0.2940664291381836,0.36756977438926697,0.11827559769153595,0.14071881771087646,0.10306638479232788,0.15309087932109833,0.1356651782989502,0.0544789582490921,0.11997293680906296,0.051516421139240265,0.16094346344470978,0.09840638935565948,0.07349676638841629,0.11161372810602188,0.3174050748348236,0.3833654224872589,0.2815190553665161,0.38697096705436707,0.35843566060066223,0.189930260181427,0.3239603042602539,0.20248545706272125,0.39085376262664795,0.2366742193698883,0.19639982283115387,0.297146201133728,0.05552579462528229,0.07936646789312363,0.04208812490105629,0.07863274216651917,0.07088986039161682,0.01318387221544981,0.034659914672374725,0.022523576393723488,0.07661853730678558,0.03955097123980522,0.00702720507979393,0.11575820297002792,0.80156,0.3730230045771312,0.12319456283721603,0.33739139021790376,0.059480637622205866
